"ROCode","RONo","PayDate","PayAmt","PayMode","ChqNo","BankName"
$987.00,$3042.00,2-10-2018 0:00:00,$37296.00,"CHEQUE","752580","KARNATAKA BANK LTD."
$988.00,$3043.00,2-10-2018 0:00:00,$14103.00,"CHEQUE","752580","KARNATAKA BANK LTD."
$989.00,$3044.00,5-10-2018 0:00:00,$23815.00,"CHEQUE","752584","KARNATAKA BANK LTD."
$990.00,$3045.00,5-10-2018 0:00:00,$53730.00,"CHEQUE","752588","KARNATAKA BANK LTD."
$984.00,$3039.00,25-8-2018 0:00:00,$1455.00,"CHEQUE","752583","KARNATAKA BANK LTD."
$993.00,$3048.00,10-10-2018 0:00:00,$28578.00,"CHEQUE","752589","KARNATAKA BANK LTD."
$994.00,$3049.00,6-10-2018 0:00:00,$10490.00,"CHEQUE","752590","KARNATAKA BANK LTD."
$996.00,$3051.00,6-10-2018 0:00:00,$21348.00,"CHEQUE","752595","KARNATAKA BANK LTD."
$992.00,$3047.00,3-10-2018 0:00:00,$1499.00,"CHEQUE","752586","KARNATAKA BANK LTD."
$997.00,$3052.00,8-9-2018 0:00:00,$854.00,"CHEQUE","752597","KARNATAKA BANK LTD."
$998.00,$3053.00,6-9-2018 0:00:00,$9440.00,"NEFT / RTGS","752596","KARNATAKA BANK LTD."
$999.00,$3054.00,6-9-2018 0:00:00,$1708.00,"CHEQUE","752598","KARNATAKA BANK LTD."
$991.00,$3046.00,8-9-2018 0:00:00,$17450.00,"CHEQUE","752601","KARNATAKA BANK LTD."
$877.00,$2931.00,7-9-2018 0:00:00,$2600.00,"CHEQUE","752602","BABLU OUTDOOR MEDIA"
$949.00,$3003.00,7-9-2018 0:00:00,$7748.00,"CHEQUE","752603","KARUL BOARD PAYMENT."
$1000.00,$3055.00,8-10-2018 0:00:00,$12424.00,"CHEQUE","752604","KARNATAKA BANK LTD."
$1001.00,$3056.00,9-10-2018 0:00:00,$78205.00,"CHEQUE","752609","KARNATAKA BANK LTD."
$1002.00,$3057.00,9-10-2018 0:00:00,$15513.00,"CHEQUE","752610","KARNATAKA BANK LTD."
$1003.00,$3058.00,9-10-2018 0:00:00,$8697.00,"CHEQUE","752612","KARNATAKA BANK LTD"
$1004.00,$3059.00,15-10-2018 0:00:00,$28578.00,"CHEQUE","752617","KARNATAKA BANK LTD."
$886.00,$2940.00,11-9-2018 0:00:00,$7080.00,"CHEQUE","752622","KARNATAKA BANK LTD."
$970.00,$3024.00,24-9-2018 0:00:00,$7080.00,"CHEQUE","752623","KARNATAKA BANK LTD."
$870.00,$2924.00,17-9-2018 0:00:00,$1000.00,"CHEQUE","752620","KARNATAKA BANK LTD."
$956.00,$3010.00,17-9-2018 0:00:00,$1000.00,"CHEQUE","7532621","KARNATAKA BANK LTD."
$1005.00,$3060.00,13-10-2018 0:00:00,$12471.00,"CHEQUE","752624","KARNATAKA BANK LTD."
$1006.00,$3061.00,13-10-2018 0:00:00,$10723.00,"CHEQUE","752625","KARNATAKA BANK LTD."
$995.00,$3050.00,30-10-2018 0:00:00,$28419.00,"CHEQUE","208135","KARNATAKA BANK LTD."
$1007.00,$3062.00,15-10-2018 0:00:00,$19391.00,"CHEQUE","752631","KARNATAKA BANK LTD."
$1008.00,$3063.00,15-10-2018 0:00:00,$3418.00,"CHEQUE","752632","KARNATAKA BANK LTD."
$1012.00,$3067.00,14-9-2018 0:00:00,$1708.00,"CHEQUE","752636","KARNATAKA BANK LTD."
$1013.00,$3068.00,17-10-2018 0:00:00,$36538.00,"CHEQUE","752637","KARTNATAKA BANK LTD."
$1014.00,$3069.00,17-10-2018 0:00:00,$27447.00,"CHEQUE","752639","KARNATAKA BANK LTD."
$1009.00,$3064.00,17-10-2018 0:00:00,$47319.00,"CHEQUE","752640","KARNATAKA BANK LTD."
$1010.00,$3065.00,17-10-2018 0:00:00,$4351.00,"CHEQUE","752641","KARNATAKA BANK LTD."
$1015.00,$3070.00,16-10-2018 0:00:00,$8702.00,"CHEQUE","752642","KARNATAKA BANK LTD."
$1016.00,$3071.00,17-10-2018 0:00:00,$3185.00,"CHEQUE","752643","KARNATAKA BANK LTD."
$1019.00,$3074.00,18-10-2018 0:00:00,$2253.00,"CHEQUE","752646","KARNATAKA BANK LTD."
$1020.00,$3075.00,18-10-2018 0:00:00,$5594.00,"CHEQUE","752647","KARNATAKA BANK LTD."
$1021.00,$3076.00,17-9-2018 0:00:00,$1708.00,"CHEQUE","752649","KARNATAKA BANK LTD."
$1022.00,$3077.00,18-10-2018 0:00:00,$5439.00,"CHEQUE","752635","KARNATAKA BANK LTD."
$1023.00,$3078.00,19-10-2018 0:00:00,$10489.00,"CHEQUE","752650","KARNATAKA BANK LTD."
$1024.00,$3079.00,20-10-2018 0:00:00,$51282.00,"CHEQUE","752651","KARNATAKA BANK LTD."
$1025.00,$3080.00,20-10-2018 0:00:00,$29768.00,"CHEQUE","752655","KARNATAKA BANK LTD."
$1026.00,$3081.00,20-10-2018 0:00:00,$10955.00,"CHEQUE","752657","KARNATAKA BANK LTD."
$1027.00,$3082.00,21-10-2018 0:00:00,$4895.00,"CHEQUE","752658","KARNATAKA BANK LTD."
$1028.00,$3083.00,24-10-2018 0:00:00,$47319.00,"CHEQUE","752660","KARNATKA BANK LTD."
$1029.00,$3084.00,24-10-2018 0:00:00,$9790.00,"CHEQUE","752661","KARNATAKA BANK LTD."
$967.00,$3021.00,17-9-2018 0:00:00,$11620.00,"CHEQUE","752630","ALL CLEAR TILL DATE"
$1031.00,$3086.00,20-9-2018 0:00:00,$1708.00,"CHEQUE","752662","KARNATAKA BANK LTD."
$1032.00,$3087.00,20-9-2018 0:00:00,$982.00,"CHEQUE","752663","KARNATAKA BANK LTD."
$1033.00,$3088.00,22-10-2018 0:00:00,$3418.00,"CHEQUE","752664","KARNATAKA BANK LTD."
$1034.00,$3089.00,23-10-2018 0:00:00,$8702.00,"CHEQUE","752665","KARNATAKA BANK LTD."
$1035.00,$3090.00,23-10-2018 0:00:00,$19391.00,"CHEQUE","752667","KARNATAKA BANK LTD."
$1036.00,$3091.00,25-10-2018 0:00:00,$23815.00,"CHEQUE","752668","KARNATAKA BANK LTD."
$1037.00,$3092.00,24-10-2018 0:00:00,$3185.00,"CHEQUE","752669","KARNATAKA BANK LTD."
$1038.00,$3093.00,22-9-2018 0:00:00,$982.00,"CHEQUE","752670","KARNATAKA BANK LTD."
$1039.00,$3094.00,25-10-2018 0:00:00,$5594.00,"CHEQUE","752671","KARNATAKA BANK LTD."
$1040.00,$3095.00,25-10-2018 0:00:00,$2253.00,"CHEQUE","752672","KARNATAKA BANK LTD."
$1041.00,$3096.00,25-10-2018 0:00:00,$10489.00,"CHEQUE","752673","KARNATAKA BANK LTD."
$1043.00,$3098.00,25-9-2018 0:00:00,$1708.00,"CHEQUE","752676","KARNATAKA BANK LTD."
$1044.00,$3099.00,27-10-2018 0:00:00,$10955.00,"CHEQUE","752678","KARNATAKA BANK LTD."
$1045.00,$3100.00,28-10-2018 0:00:00,$4895.00,"CHEQUE","752679","KARNATAKA BANK LTD."
$1046.00,$3101.00,28-10-2018 0:00:00,$29230.00,"CHEQUE","752681","KARNATAKA BANK LTD."
$1047.00,$3102.00,28-10-2018 0:00:00,$21958.00,"CHEQUE","752682","KARNATAKA BANK LTD."
$1049.00,$3104.00,29-10-2018 0:00:00,$3418.00,"CHEQUE","752685","KARNATAKA BANK LTD."
$1050.00,$3105.00,30-9-2018 0:00:00,$8702.00,"CHEQUE","752686","KARNATAKA BANK LTD."
$1051.00,$3106.00,1-11-2018 0:00:00,$23815.00,"CHEQUE","752687","KARNATAKA BANK LTD."
$1052.00,$3107.00,29-10-2018 0:00:00,$3059.00,"CHEQUE","752688","KARNATAKA BANK LTD."
$1054.00,$3109.00,29-9-2018 0:00:00,$854.00,"CHEQUE","752677","KARNATAKA BANK LTD."
$1055.00,$3110.00,29-9-2018 0:00:00,$1455.00,"CHEQUE","752689","KARNATAKA BANK LTD."
$1048.00,$3103.00,4-1-2019 0:00:00,$1859.00,"CHEQUE","752691","KARNATAKA BANK LTD."
$1056.00,$3111.00,2-11-2018 0:00:00,$97756.00,"CHEQUE","752692","KARNATAKA BANK LTD."
$1057.00,$3112.00,2-11-2018 0:00:00,$19391.00,"CHEQUE","752693","KARNATAKA BANK LTD."
$1059.00,$3114.00,5-11-2018 0:00:00,$28578.00,"CHEQUE","752694","KARNATAKA BANK LTD."
$1060.00,$3115.00,5-11-2018 0:00:00,$48251.00,"CHEQUE","752696","KARNATAKA BANK LTD."
$1061.00,$3116.00,5-11-2018 0:00:00,$13597.00,"CHEQUE","752697","KARNATAKA BANK LTD."
$1058.00,$3113.00,3-11-2018 0:00:00,$5798.00,"CHEQUE","752698","KARNATAKA BANK LTD."
$1062.00,$3117.00,8-11-2018 0:00:00,$4024.00,"CHEQUE","207901","KARNATAKA BANK LTD."
$1063.00,$3118.00,8-11-2018 0:00:00,$12509.00,"CHEQUE","207903","KARNATAKA BANK LTD."
$1064.00,$3119.00,6-11-2018 0:00:00,$3418.00,"CHEQUE","207904","KARNATAKA BANK LTD. "
$1066.00,$3121.00,10-11-2018 0:00:00,$28578.00,"CHEQUE","207905","KARNATAKA BANK LTD."
$1067.00,$3122.00,7-11-2018 0:00:00,$8702.00,"CHEQUE","207908","KARNATAKA BANK LTD."
$1068.00,$3123.00,8-11-2018 0:00:00,$3186.00,"CHEQUE","207910","KARNATAKA BANK LTD."
$1069.00,$3124.00,9-11-2018 0:00:00,$2253.00,"CHEQUE","207911","KARNATAKA BANK LTD."
$1070.00,$3125.00,9-11-2018 0:00:00,$5594.00,"CHEQUE","207912","KARNATAKA BANK LTD."
$1071.00,$3126.00,9-11-2018 0:00:00,$4568.00,"CHEQUE","207913","KARNATAKA BANK LTD."
$1073.00,$3128.00,9-11-2018 0:00:00,$3263.00,"CHEQUE","207914","KARNATAKA BANK LTD."
$1072.00,$3127.00,10-11-2018 0:00:00,$19391.00,"CHEQUE","207915","KARNATAKA BANK LTD."
$1074.00,$3129.00,9-11-2018 0:00:00,$4498.00,"CHEQUE","207916","KARNATAKA BANK LTD."
$1075.00,$3130.00,10-11-2018 0:00:00,$5003.00,"CHEQUE","207917","KARNATAKA BANK LTD."
$1076.00,$3131.00,10-11-2018 0:00:00,$13271.00,"CHEQUE","207918","KARNATAKA BANK LTD."
$1077.00,$3132.00,10-11-2018 0:00:00,$10489.00,"CHEQUE","207919","KARNATAKA BANK LTD."
$1078.00,$3133.00,11-11-2018 0:00:00,$10955.00,"CHEQUE","207920","KARNATAKA BANK LTD."
$1080.00,$3135.00,15-11-2018 0:00:00,$90270.00,"CHEQUE","207928","KARNATAKA BANK LTD."
$1081.00,$3136.00,11-11-2018 0:00:00,$7070.00,"CHEQUE","207929","KARNATAKA BANK LTD."
$1082.00,$3137.00,11-11-2018 0:00:00,$7070.00,"CHEQUE","207930","KARNATAK BANK LTD."
$1083.00,$3138.00,12-11-2018 0:00:00,$4895.00,"CHEQUE","207932","KARNATAKA BANK LTD."
$1084.00,$3139.00,12-11-2018 0:00:00,$25485.00,"CHEQUE","207933","KARNATAKA BANK LTD."
$1085.00,$3140.00,11-11-2018 0:00:00,$14046.00,"CHEQUE","207935","KARNATAKA BANK LTD."
$1086.00,$3141.00,15-9-2018 0:00:00,$3641.00,"CHEQUE","752649","KARNATAKA BANK LTD."
$1086.00,$3141.00,17-9-2018 0:00:00,$854.00,"CHEQUE","752649","KARNATAKA BANK LTD."
$1086.00,$3141.00,11-10-2018 0:00:00,$142.00,"CHEQUE","207937","KARNATAKA BANK LTD."
$1088.00,$3143.00,12-11-2018 0:00:00,$62160.00,"CHEQUE","207938","KARNATAKA BANK LTD"
$1090.00,$3145.00,12-11-2018 0:00:00,$10489.00,"CHEQUE","207940","KARNATAKA BANK LTD."
$1089.00,$3144.00,12-11-2018 0:00:00,$345765.00,"CHEQUE","207942","KARNATAKA BANK LTD."
$1091.00,$3146.00,12-11-2018 0:00:00,$62160.00,"CHEQUE","207942","KARNATAKA BANK LTD."
$1092.00,$3147.00,13-11-2018 0:00:00,$3418.00,"CHEQUE","207945","KARNATAKA BANK LTD."
$1093.00,$3148.00,13-11-2018 0:00:00,$37296.00,"CHEQUE","207946","KARNATAKA BANK LTD."
$1094.00,$3149.00,10-2-2019 0:00:00,$11151.00,"CHEQUE","207950","KARNATAKA BANK LTD."
$1096.00,$3151.00,12-10-2018 0:00:00,$491.00,"CHEQUE","207953","KARNATAKA BANK LTD."
$1097.00,$3152.00,12-10-2018 0:00:00,$1708.00,"CHEQUE","207954","KARNATAKA BANK LTD."
$1099.00,$3154.00,15-11-2018 0:00:00,$29768.00,"CHEQUE","207955","KARNATAKA BANK LTD."
$1100.00,$3155.00,15-11-2018 0:00:00,$4024.00,"CHEQUE","207956","KARNATAKA BANK LTD."
$1101.00,$3156.00,14-11-2018 0:00:00,$8702.00,"CHEQUE","207957","KARNATAKA BANK LTD."
$1102.00,$3157.00,14-11-2018 0:00:00,$141802.00,"CHEQUE","207958","KARNATAKA BANK LTD."
$1103.00,$3158.00,30-11-2018 0:00:00,$3185.00,"CHEQUE","207959","KARNATAKA BANK LTD."
$1104.00,$3159.00,13-10-2018 0:00:00,$1708.00,"CHEQUE","207960","KARNATAKA BANK LTD."
$1106.00,$3161.00,30-11-2018 0:00:00,$20396.00,"CHEQUE","207961","KARNATAKA BANK LTD."
$1107.00,$3162.00,13-10-2018 0:00:00,$402.00,"CHEQUE","207962","KARNATAKA BANK LTD."
$1105.00,$3160.00,30-11-2018 0:00:00,$31468.00,"CHEQUE","207963","KARNATAKA BANK LTD."
$1108.00,$3163.00,30-11-2018 0:00:00,$64615.00,"CHEQUE","207965","KARNATAKA BANK LTD."
$1065.00,$3120.00,14-8-2018 0:00:00,$5000.00,"NEFT / RTGS","752522","HDFC"
$1313.00,$3368.00,3-4-2019 0:00:00,$18585.00,"CHEQUE","480511","KARNATAKA BANK LTD."
$1110.00,$3165.00,30-11-2018 0:00:00,$3263.00,"CHEQUE","207967","KARNATAKA BANK LTD."
$1112.00,$3167.00,30-11-2018 0:00:00,$5595.00,"CHEQUE","207968","KARNATAKA BANK LTD."
$1111.00,$3166.00,30-11-2018 0:00:00,$2253.00,"CHEQUE","207969","KARNATAKA BANK LTD."
$1109.00,$3164.00,30-11-2018 0:00:00,$4568.00,"CHEQUE","207966","KARNATAKA BANK LTD."
$1113.00,$3168.00,1-12-2018 0:00:00,$13271.00,"CHEQUE","207971","KARNATAKA BANK LTD."
$1114.00,$3169.00,1-12-2018 0:00:00,$85081.00,"CHEQUE","207976","KARNATAKA BANKL LTD."
$1115.00,$3170.00,1-12-2018 0:00:00,$172882.00,"CHEQUE","207977","KARNATAKA BANK LTD."
$1116.00,$3171.00,1-12-2018 0:00:00,$10489.00,"CHEQUE","207978","KARNATAKA BANK LTD."
$1117.00,$3172.00,3-12-2018 0:00:00,$10955.00,"CHEQUE","207979","KARNATAKA BANK LTD."
$1119.00,$3174.00,16-10-2018 0:00:00,$10000.00,"NEFT / RTGS","207980","NEFT"
$1120.00,$3175.00,2-12-2018 0:00:00,$7070.00,"CHEQUE","207982","KARNATAKA BANK LTD."
$1065.00,$3120.00,16-10-2018 0:00:00,$6000.00,"NEFT / RTGS","207973","HDFC"
$1118.00,$3173.00,15-11-2018 0:00:00,$10019.00,"CHEQUE","207983","KARNATAKA BANK LTD."
$1121.00,$3176.00,17-11-2018 0:00:00,$14046.00,"CHEQUE","207984","KARNATAKA BANK LTD."
$1122.00,$3177.00,4-12-2018 0:00:00,$23815.00,"CHEQUE","207986","KARNATAKA BANK LTD."
$1123.00,$3178.00,3-12-2018 0:00:00,$10722.00,"CHEQUE","207987","KARNATAKA BANK LTD."
$1124.00,$3179.00,3-12-2018 0:00:00,$12470.00,"CHEQUE","207990","KARNATAKA BANK LTD."
$1126.00,$3181.00,3-12-2018 0:00:00,$4895.00,"CHEQUE","207991","KARNATAKA BANK LTD."
$1127.00,$3182.00,18-11-2018 0:00:00,$4141.00,"CHEQUE","207993","KARNATAKA BANK LTD."
$1128.00,$3183.00,5-12-2018 0:00:00,$37296.00,"CHEQUE","207994","KARNATAKA BANK LTD."
$1129.00,$3184.00,5-12-2018 0:00:00,$19391.00,"CHEQUE","207995","KARNATAKA BANK LTD."
$1130.00,$3185.00,19-11-2018 0:00:00,$8925.00,"CHEQUE","207996","KARNATAKA BANK LTD."
$1131.00,$3186.00,19-11-2018 0:00:00,$10019.00,"CHEQUE","207997","KARNATAKA BANK LTD."
$1133.00,$3188.00,5-12-2018 0:00:00,$3418.00,"CHEQUE","071723","KARNATAKA BANK LTD."
$1134.00,$3189.00,6-12-2018 0:00:00,$8702.00,"CHEQUE","071724","KARNATAKA BANK LTD."
$1135.00,$3190.00,20-10-2018 0:00:00,$2485.00,"CHEQUE","208101","KARNATAKA BANK LTD."
$1136.00,$3191.00,6-12-2018 0:00:00,$43294.00,"CHEQUE","208102","KARNATAKA BANK LTD."
$1137.00,$3192.00,7-12-2018 0:00:00,$3185.00,"CHEQUE","208103","KARNATAKA BANK LTD."
$1138.00,$3193.00,7-12-2018 0:00:00,$4024.00,"CHEQUE","208104","KARNATAKA BANK LTD."
$1139.00,$3194.00,7-12-2018 0:00:00,$12509.00,"CHEQUE","208105","KARNATAKA BANK LTD."
$1140.00,$3195.00,8-12-2018 0:00:00,$3263.00,"CHEQUE","208106","KARNATAKA BANK LTD."
$1142.00,$3197.00,8-12-2018 0:00:00,$5594.00,"CHEQUE","208109","KARNATAKA BANK LTD."
$1143.00,$3198.00,8-12-2018 0:00:00,$2253.00,"CHEQUE","208108","KARNATAKA BANK LTD."
$1146.00,$3201.00,9-12-2018 0:00:00,$13271.00,"CHEQUE","208113","KARNATAKA BANK LTD."
$1141.00,$3196.00,8-12-2018 0:00:00,$4568.00,"CHEQUE","208114","KARNATAKA BANK LTD."
$1147.00,$3202.00,9-12-2018 0:00:00,$10489.00,"CHEQUE","208115","KARNATAKA BANK LTD."
$1148.00,$3203.00,10-12-2018 0:00:00,$7070.00,"CHEQUE","208116","KARNATAKA BANK LTD."
$1149.00,$3204.00,10-12-2018 0:00:00,$7070.00,"CHEQUE","208117","KARNATAKA BANK LTD."
$1150.00,$3205.00,10-12-2018 0:00:00,$23815.00,"CHEQUE","208118","KARNATAKA BANK LTD."
$1152.00,$3207.00,10-12-2018 0:00:00,$10955.00,"CHEQUE","208119","KARNATAKA BANK LTD."
$1153.00,$3208.00,12-12-2018 0:00:00,$43294.00,"CHEQUE","208120","KARNATAKA BANK LTD."
$1155.00,$3210.00,24-10-2018 0:00:00,$455.00,"CHEQUE","208121","KARNATAKA BANK LTD."
$1157.00,$3212.00,11-12-2018 0:00:00,$31293.00,"CHEQUE","208123","KARNATAKA BANK LTD."
$1156.00,$3211.00,11-12-2018 0:00:00,$65288.00,"CHEQUE","208125","KARNATAKA BANK LTD."
$1154.00,$3209.00,25-10-2018 0:00:00,$138.00,"","","ADJUST IN MY GL ACCOUNT"
$1159.00,$3214.00,25-10-2018 0:00:00,$5342.00,"","","ADJUST IN MY GL ACCOUNT."
$1158.00,$3213.00,22-2-2019 0:00:00,$20815.00,"CHEQUE","208129","KARNATAKA BANK LTD."
$1187.00,$3242.00,15-12-2018 0:00:00,$8566.00,"CHEQUE","208162","KARNATAKA  BANK LTD."
$1161.00,$3216.00,25-10-2018 0:00:00,$8782.00,"","","ADJUST IN MY G L ACCOUNT"
$1160.00,$3215.00,25-10-2018 0:00:00,$7854.00,"","","ADJUST RO AMOUNT IN GL ACCOUNT"
$1162.00,$3217.00,28-11-2018 0:00:00,$4685.00,"CHEQUE","208130","KARNATKA BANK LTD."
$1164.00,$3219.00,26-11-2018 0:00:00,$14046.00,"CHEQUE","208132","KARNATAKA BANK LTD."
$1166.00,$3221.00,27-10-2018 0:00:00,$1708.00,"CHEQUE","208136","KARNTATAKA BANK LTD."
$1165.00,$3220.00,26-10-2018 0:00:00,$5500.00,"CHEQUE","208134","KARNATAKA BANK LTD."
$1167.00,$3222.00,27-10-2018 0:00:00,$854.00,"CHEQUE","207137","KARNATAKA BANK LTD."
$1168.00,$3223.00,28-11-2018 0:00:00,$3570.00,"CHEQUE","208139","KARNATAKA BANK LTD."
$1169.00,$3224.00,28-2-2019 0:00:00,$7434.00,"CHEQUE","208140","KARNATAKA BANK LTD."
$1170.00,$3225.00,28-2-2019 0:00:00,$11151.00,"CHEQUE","208141","KARNATAKA BANK LTD."
$1171.00,$3226.00,28-2-2019 0:00:00,$11151.00,"CHEQUE","208142","KARNATAKA BANK LTD."
$1172.00,$3227.00,13-12-2018 0:00:00,$4024.00,"CHEQUE","208143","KARNATAKA BANK LTD."
$1173.00,$3228.00,12-12-2018 0:00:00,$19391.00,"CHEQUE","208145","KARNATAKA BANK LTD."
$1174.00,$3229.00,14-12-2018 0:00:00,$36538.00,"CHEQUE","208146","KARNATAKA BANK LTD."
$1175.00,$3230.00,14-12-2018 0:00:00,$27447.00,"CHEQUE","208147","KARNATAKA BANK LTD."
$1176.00,$3231.00,14-12-2018 0:00:00,$102952.00,"CHEQUE","208148","KARNATAKA BANK LTD."
$1177.00,$3232.00,14-12-2018 0:00:00,$61771.00,"CHEQUE","208149","KARNATAKA BANK LTD."
$1178.00,$3233.00,13-12-2018 0:00:00,$43294.00,"CHEQUE","208150","KARNATAKA BANK LTD."
$1179.00,$3234.00,15-12-2018 0:00:00,$43294.00,"CHEQUE","208151","KARNATAKA BANK LTD."
$1181.00,$3236.00,15-12-2018 0:00:00,$3263.00,"CHEQUE","208153","KARNATAKA BANK LTD."
$1180.00,$3235.00,15-12-2018 0:00:00,$4568.00,"CHEQUE","208152","KARNATAKA BANK LTD."
$1183.00,$3238.00,15-12-2018 0:00:00,$13271.00,"CHEQUE","208157","KARNATKA BANK LTD."
$1184.00,$3239.00,14-1-2019 0:00:00,$15293.00,"CHEQUE","208158","KARNATAKA BANK LTD."
$1185.00,$3240.00,14-2-2019 0:00:00,$1859.00,"CHEQUE","208159","KARNATAKA BANK LTD."
$1186.00,$3241.00,15-12-2018 0:00:00,$3885.00,"CHEQUE","208160","KARNATAKA BANK LTD."
$1189.00,$3244.00,14-2-2019 0:00:00,$2788.00,"CHEQUE","208165","KARNATAKA BANK LTD."
$1190.00,$3245.00,30-11-2018 0:00:00,$8546.00,"CHEQUE","208167","KARNATAKA BANK LTD."
$1190.00,$3245.00,26-10-2018 0:00:00,$5500.00,"CHEQUE","208134","KARNATAKA BANK LTD."
$1194.00,$3249.00,30-12-2018 0:00:00,$93240.00,"CHEQUE","208171","KARNATAKA BANK LTD."
$1195.00,$3250.00,30-12-2018 0:00:00,$61771.00,"CHEQUE","208172","KARNATAKA BANK LTD."
$1196.00,$3251.00,30-12-2018 0:00:00,$9712.00,"CHEQUE","208173","KARNATAKA BANK LTD."
$1197.00,$3252.00,1-12-2018 0:00:00,$10019.00,"CHEQUE","208169","KARNATAKA BANK LTD."
$1017.00,$3072.00,1-11-2018 0:00:00,$10000.00,"CHEQUE","208174","KARNATAKA BANK LTD."
$1199.00,$3254.00,30-12-2018 0:00:00,$12292.00,"CHEQUE","208175","KARNATAKA BANK LTD."
$1201.00,$3256.00,1-11-2018 0:00:00,$7248.00,"","","ADJUST RO AMOUNT IN GL ACCOUNT"
$1203.00,$3258.00,30-12-2018 0:00:00,$12509.00,"CHEQUE","208180","KARNATAKA BANK LTD."
$1204.00,$3259.00,30-12-2018 0:00:00,$4024.00,"CHEQUE","208181","KARNATAK BANK LTD."
$1200.00,$3255.00,3-12-2018 0:00:00,$8282.00,"CHEQUE","208182","KARNATAKA BANK LTD."
$1206.00,$3261.00,2-11-2018 0:00:00,$7854.00,"","","ADJUST IN MY GL ACCOUNT"
$1209.00,$3264.00,3-12-2018 0:00:00,$7497.00,"CHEQUE","208187","KARNATAKA BANK LTD."
$1188.00,$3243.00,30-11-2018 0:00:00,$7497.00,"CHEQUE","208014","KARNATKA BANK LTD."
$1182.00,$3237.00,16-12-2018 0:00:00,$28578.00,"CHEQUE","208156","KARNATAKA BANK LTD."
$1230.00,$3285.00,30-12-2018 0:00:00,$19391.00,"CHEQUE","208022","KARNATAKA BANK LTD."
$1231.00,$3286.00,30-12-2018 0:00:00,$36538.00,"CHEQUE","208023","KARNATAKA BANK LTD."
$1229.00,$3284.00,30-12-2018 0:00:00,$37296.00,"CHEQUE","208020","KARNATAKA BANK LTD."
$1232.00,$3287.00,30-12-2018 0:00:00,$27447.00,"CHEQUE","208024","KARNATAKA BANK LTD."
$1205.00,$3260.00,13-11-2018 0:00:00,$4284.00,"CHEQUE","208036","KARNATAKA BANK LTD."
$1163.00,$3218.00,26-11-2018 0:00:00,$15463.00,"CHEQUE","208078","KARNATAKA BANK LTD."
$1210.00,$3265.00,30-12-2018 0:00:00,$93240.00,"CHEQUE","208188","KARNATAKA BANK LTD."
$1211.00,$3266.00,30-12-2018 0:00:00,$61771.00,"CHEQUE","208189","KARNATAKA BANK LTD."
$1212.00,$3267.00,30-12-2018 0:00:00,$9712.00,"CHEQUE","208191","KARNATAKA BANK LTD."
$1214.00,$3269.00,30-12-2018 0:00:00,$28578.00,"CHEQUE","208193","KARNATAKA BANKL LTD."
$1216.00,$3271.00,3-11-2018 0:00:00,$4271.00,"CHEQUE","208195","KARNATAKA BANK LTD."
$1219.00,$3274.00,30-12-2018 0:00:00,$5003.00,"CHEQUE","208200","KARNATAKA BANK LTD."
$1217.00,$3272.00,30-12-2018 0:00:00,$3263.00,"CHEQUE","208198","KARNATAKA BANK LTD."
$1218.00,$3273.00,30-12-2018 0:00:00,$4568.00,"CHEQUE","208001","KARNATAKA BANK LTD."
$1220.00,$3275.00,5-12-2018 0:00:00,$4462.00,"CHEQUE","208002","KARANATAKA BAN LTD."
$1221.00,$3276.00,14-1-2019 0:00:00,$3824.00,"CHEQUE","208006","KARNATAKA BANK LTD."
$1223.00,$3278.00,30-12-2018 0:00:00,$4895.00,"CHEQUE","208011","KARNATAKA BANK LTD."
$1224.00,$3279.00,30-12-2018 0:00:00,$13271.00,"CHEQUE","208012","KARNATAKA BANK LTD."
$1222.00,$3277.00,30-12-2018 0:00:00,$25874.00,"CHEQUE","208013","KARNATAKA BANK LTD."
$1225.00,$3280.00,6-12-2018 0:00:00,$13662.00,"CHEQUE","208015","KARNATAKA BANK LTD."
$1226.00,$3281.00,30-12-2018 0:00:00,$7070.00,"CHEQUE","208016","KARNATAKA BANK LTD."
$1227.00,$3282.00,30-12-2018 0:00:00,$29768.00,"CHEQUE","208017","KARNATAKA BANK LTD."
$1228.00,$3283.00,30-12-2018 0:00:00,$7070.00,"CHEQUE","208018","KARNATAKA BANK LTD."
$1234.00,$3289.00,30-12-2018 0:00:00,$20396.00,"CHEQUE","208026","KARNATAKA BANK LTD."
$1235.00,$3290.00,30-12-2018 0:00:00,$14510.00,"CHEQUE","208027","KARNATAKA BANK LTD."
$1233.00,$3288.00,30-12-2018 0:00:00,$129903.00,"CHEQUE","208025","KARNATAKA BANK LTD."
$1236.00,$3291.00,30-12-2018 0:00:00,$4024.00,"CHEQUE","208028","KARNATAKA BANK LTD."
$1237.00,$3292.00,30-12-2018 0:00:00,$4568.00,"CHEQUE","208029","KARNATAKA BANK LTD."
$1238.00,$3293.00,30-12-2018 0:00:00,$3263.00,"CHEQUE","208030","KARNATAKA BANK LTD."
$1239.00,$3294.00,30-12-2018 0:00:00,$23815.00,"CHEQUE","208032","KARNATAKA BANK LTD."
$1240.00,$3295.00,12-11-2018 0:00:00,$982.00,"CHEQUE","208033","KARNATAKA BANK LTD."
$1241.00,$3296.00,30-12-2018 0:00:00,$13271.00,"CHEQUE","208035","KARNATAKA BANK LTD."
